,CellID,CitationIDs
0,1988971373.0,1501752617.0
0,2054633300.0,1662108157.0
0,2064628266.0,2183911406.0
0,2156105972.0,1951130783.0
1,2156105972.0,2341467513.0
2,2156105972.0,1070748348.0
3,2156105972.0,2008276900.0
4,2156105972.0,2024902739.0
5,2156105972.0,2346235990.0
6,2156105972.0,2041969392.0
7,2156105972.0,1944242162.0
8,2156105972.0,1758244581.0
9,2156105972.0,2138946735.0
10,2156105972.0,916774368.0
11,2156105972.0,2008362780.0
12,2156105972.0,2326396668.0
0,882470887.0,2320547225.0
1,882470887.0,2335812796.0
2,882470887.0,2276211518.0
3,882470887.0,2364811494.0
0,2324577000.0,2173635503.0
0,2122827992.0,1189182196.0
1,2122827992.0,2341380634.0
0,2098580437.0,1545683735.0
1,2098580437.0,2011826497.0
2,2098580437.0,2347073348.0
0,2136951737.0,2185913193.0
1,2136951737.0,1015879367.0
2,2136951737.0,2234619998.0
0,2103902645.0,2009481333.0
1,2103902645.0,55577875.0
2,2103902645.0,173609394.0
3,2103902645.0,2004663793.0
4,2103902645.0,2159258365.0
5,2103902645.0,1999512926.0
6,2103902645.0,2027808269.0
7,2103902645.0,2087406281.0
8,2103902645.0,2080574972.0
9,2103902645.0,1132942224.0
10,2103902645.0,2009054612.0
11,2103902645.0,1530864887.0
12,2103902645.0,2060300022.0
13,2103902645.0,1985316276.0
14,2103902645.0,2011826497.0
15,2103902645.0,94454541.0
16,2103902645.0,2102575160.0
17,2103902645.0,2086228348.0
18,2103902645.0,2044033320.0
19,2103902645.0,2075565567.0
20,2103902645.0,1964689924.0
21,2103902645.0,1994515977.0
22,2103902645.0,2027637554.0
23,2103902645.0,2197834189.0
24,2103902645.0,2032600058.0
25,2103902645.0,2146953032.0
26,2103902645.0,2051304331.0
27,2103902645.0,1965258549.0
28,2103902645.0,394396600.0
29,2103902645.0,2145374357.0
30,2103902645.0,2091689082.0
31,2103902645.0,2173506920.0
32,2103902645.0,2035596893.0
33,2103902645.0,1947803354.0
34,2103902645.0,2102524191.0
35,2103902645.0,1673990703.0
36,2103902645.0,1976712350.0
37,2103902645.0,2115349734.0
38,2103902645.0,2124207186.0
39,2103902645.0,2026777735.0
40,2103902645.0,2022258509.0
41,2103902645.0,2177510489.0
42,2103902645.0,2077862115.0
43,2103902645.0,1974429407.0
44,2103902645.0,2142042941.0
45,2103902645.0,2041455897.0
46,2103902645.0,2150382581.0
47,2103902645.0,1534817121.0
48,2103902645.0,2068625540.0
49,2103902645.0,2413435830.0
50,2103902645.0,2013830718.0
51,2103902645.0,168079555.0
52,2103902645.0,2030051718.0
53,2103902645.0,53741171.0
54,2103902645.0,1801635653.0
55,2103902645.0,145441212.0
56,2103902645.0,1533426646.0
57,2103902645.0,1971337798.0
58,2103902645.0,2279164466.0
59,2103902645.0,2037410230.0
60,2103902645.0,2154659743.0
61,2103902645.0,2340549515.0
62,2103902645.0,2300795038.0
63,2103902645.0,2013480832.0
64,2103902645.0,2040795847.0
65,2103902645.0,1416111706.0
66,2103902645.0,2342974502.0
67,2103902645.0,2004565147.0
68,2103902645.0,2015142499.0
69,2103902645.0,2016811506.0
70,2103902645.0,2019011395.0
71,2103902645.0,1595940271.0
72,2103902645.0,2162738730.0
73,2103902645.0,1976700650.0
74,2103902645.0,16911935.0
75,2103902645.0,65831815.0
76,2103902645.0,1963662120.0
77,2103902645.0,2327185235.0
78,2103902645.0,101547404.0
79,2103902645.0,1997297316.0
80,2103902645.0,2331852512.0
81,2103902645.0,2106750399.0
82,2103902645.0,2043914519.0
83,2103902645.0,2156105972.0
84,2103902645.0,1591485685.0
85,2103902645.0,2182639566.0
86,2103902645.0,2039129894.0
87,2103902645.0,2040753795.0
88,2103902645.0,2166788538.0
89,2103902645.0,2163691864.0
90,2103902645.0,2081353959.0
91,2103902645.0,2098180622.0
92,2103902645.0,2047386064.0
93,2103902645.0,2079315310.0
94,2103902645.0,2104614478.0
95,2103902645.0,2115980626.0
96,2103902645.0,2018566369.0
97,2103902645.0,1545683735.0
98,2103902645.0,1784185856.0
99,2103902645.0,2069847942.0
100,2103902645.0,2292708464.0
101,2103902645.0,2172143926.0
102,2103902645.0,2027137968.0
103,2103902645.0,102638458.0
104,2103902645.0,1988398938.0
105,2103902645.0,2127712242.0
106,2103902645.0,2055773843.0
107,2103902645.0,2087825600.0
108,2103902645.0,2088817736.0
109,2103902645.0,1985354494.0
110,2103902645.0,2025216077.0
111,2103902645.0,2050270439.0
112,2103902645.0,2108520601.0
113,2103902645.0,2003970622.0
114,2103902645.0,2080398947.0
115,2103902645.0,2180178555.0
116,2103902645.0,1984594579.0
117,2103902645.0,2027885271.0
118,2103902645.0,2314785490.0
119,2103902645.0,1990918168.0
120,2103902645.0,1994699929.0
121,2103902645.0,7398297.0
122,2103902645.0,1976735512.0
123,2103902645.0,32676640.0
124,2103902645.0,2299918954.0
125,2103902645.0,1990695178.0
126,2103902645.0,2075651517.0
127,2103902645.0,1542947540.0
128,2103902645.0,2042890720.0
129,2103902645.0,2326420775.0
130,2103902645.0,2080083773.0
131,2103902645.0,1962281226.0
132,2103902645.0,161322744.0
133,2103902645.0,1503518706.0
134,2103902645.0,2139901123.0
135,2103902645.0,2056188140.0
136,2103902645.0,2155124369.0
137,2103902645.0,74010026.0
138,2103902645.0,9268823.0
139,2103902645.0,2067994009.0
140,2103902645.0,2012768695.0
141,2103902645.0,1972454975.0
142,2103902645.0,1976034422.0
143,2103902645.0,2051882312.0
144,2103902645.0,207332780.0
145,2103902645.0,2347073348.0
146,2103902645.0,2293442584.0
147,2103902645.0,2122448541.0
148,2103902645.0,2074569969.0
149,2103902645.0,2098842923.0
150,2103902645.0,2139457077.0
151,2103902645.0,2292848564.0
152,2103902645.0,2032347946.0
153,2103902645.0,2040482275.0
154,2103902645.0,144108151.0
155,2103902645.0,2082583839.0
156,2103902645.0,2028785867.0
157,2103902645.0,1974893547.0
158,2103902645.0,1985553022.0
159,2103902645.0,2002860553.0
160,2103902645.0,2206196092.0
161,2103902645.0,2135990786.0
162,2103902645.0,14584988.0
163,2103902645.0,1963558197.0
164,2103902645.0,2329072696.0
165,2103902645.0,1994631234.0
166,2103902645.0,2004000166.0
0,2109089700.0,2192349295.0
0,2145185417.0,2287247383.0
1,2145185417.0,2290023308.0
0,1600819874.0,2304828351.0
1,1600819874.0,1602301441.0
2,1600819874.0,403534510.0
3,1600819874.0,1857853684.0
0,2362834542.0,847901427.0
0,2094630803.0,2257952528.0
1,2094630803.0,2010895001.0
2,2094630803.0,2280592949.0
3,2094630803.0,2173331908.0
4,2094630803.0,2153001395.0
5,2094630803.0,2240986079.0
6,2094630803.0,2072503771.0
7,2094630803.0,2163663145.0
8,2094630803.0,1173043703.0
9,2094630803.0,2188541473.0
10,2094630803.0,2279712607.0
11,2094630803.0,2255825583.0
12,2094630803.0,2089123823.0
13,2094630803.0,2217671451.0
14,2094630803.0,2049408760.0
15,2094630803.0,2008359202.0
16,2094630803.0,2064797523.0
17,2094630803.0,1921311445.0
18,2094630803.0,2075166698.0
19,2094630803.0,2052954140.0
20,2094630803.0,2168069209.0
21,2094630803.0,2329312586.0
22,2094630803.0,2114314673.0
23,2094630803.0,2285645383.0
24,2094630803.0,1986376707.0
25,2094630803.0,2290063375.0
26,2094630803.0,2398310700.0
27,2094630803.0,2323488049.0
28,2094630803.0,2259855467.0
29,2094630803.0,2345719729.0
30,2094630803.0,2121852763.0
31,2094630803.0,1972796686.0
32,2094630803.0,2417644747.0
33,2094630803.0,2103979104.0
34,2094630803.0,2096386281.0
35,2094630803.0,2282797549.0
36,2094630803.0,1783109283.0
37,2094630803.0,2286534601.0
38,2094630803.0,2193353538.0
39,2094630803.0,2110429104.0
40,2094630803.0,2329239759.0
41,2094630803.0,2043704558.0
42,2094630803.0,2012221340.0
43,2094630803.0,136188472.0
44,2094630803.0,2291106971.0
45,2094630803.0,2064412735.0
46,2094630803.0,2314994763.0
47,2094630803.0,2331784012.0
48,2094630803.0,2343974169.0
49,2094630803.0,2162799586.0
50,2094630803.0,308040077.0
51,2094630803.0,1983188437.0
52,2094630803.0,2087560785.0
53,2094630803.0,1652314602.0
54,2094630803.0,1901258766.0
55,2094630803.0,2142777919.0
56,2094630803.0,2323065484.0
57,2094630803.0,2080574972.0
58,2094630803.0,2066696807.0
59,2094630803.0,2147929828.0
60,2094630803.0,2323948758.0
61,2094630803.0,2056795519.0
62,2094630803.0,2329719920.0
63,2094630803.0,2055815983.0
64,2094630803.0,2297909407.0
65,2094630803.0,946063174.0
66,2094630803.0,2319914499.0
67,2094630803.0,2376086367.0
68,2094630803.0,2088269257.0
69,2094630803.0,2046916004.0
70,2094630803.0,1990746017.0
71,2094630803.0,1967567084.0
72,2094630803.0,2109494119.0
73,2094630803.0,2413934709.0
74,2094630803.0,1974892479.0
75,2094630803.0,2205475077.0
76,2094630803.0,2009392360.0
77,2094630803.0,1939668532.0
78,2094630803.0,2327244713.0
79,2094630803.0,1906199001.0
80,2094630803.0,2118629791.0
81,2094630803.0,2268846986.0
82,2094630803.0,2402591078.0
83,2094630803.0,2188745342.0
84,2094630803.0,2055718190.0
85,2094630803.0,2102584735.0
86,2094630803.0,2327687521.0
87,2094630803.0,1826783558.0
88,2094630803.0,1656143830.0
89,2094630803.0,2155943302.0
90,2094630803.0,1982875524.0
91,2094630803.0,2307742799.0
92,2094630803.0,2101413228.0
93,2094630803.0,943946158.0
94,2094630803.0,2413036588.0
95,2094630803.0,2143256678.0
96,2094630803.0,2280679973.0
97,2094630803.0,2017439483.0
98,2094630803.0,2402299263.0
99,2094630803.0,1934274610.0
100,2094630803.0,2332543179.0
101,2094630803.0,301248758.0
102,2094630803.0,2058619241.0
103,2094630803.0,2128836107.0
104,2094630803.0,1496814262.0
105,2094630803.0,2179048033.0
106,2094630803.0,2202147509.0
107,2094630803.0,2084401557.0
108,2094630803.0,2345803688.0
109,2094630803.0,2322477478.0
110,2094630803.0,2080641859.0
111,2094630803.0,2132048906.0
112,2094630803.0,2223330031.0
0,2154840648.0,2316448433.0
1,2154840648.0,2337961396.0
2,2154840648.0,1782215331.0
3,2154840648.0,2401614562.0
0,2102170129.0,2047530452.0
1,2102170129.0,2149796528.0
2,2102170129.0,1974272106.0
3,2102170129.0,2340120089.0
4,2102170129.0,2288587909.0
5,2102170129.0,2288833777.0
6,2102170129.0,2341171357.0
7,2102170129.0,2175237303.0
0,2031502326.0,575684422.0
0,2097137138.0,2194108214.0
0,2086671075.0,2003873647.0
1,2086671075.0,2181317600.0
2,2086671075.0,1991615593.0
3,2086671075.0,2125151234.0
4,2086671075.0,1566487004.0
5,2086671075.0,2323948758.0
6,2086671075.0,1965338917.0
7,2086671075.0,1966930963.0
8,2086671075.0,23706116.0
9,2086671075.0,2231801657.0
10,2086671075.0,1720840911.0
11,2086671075.0,2051882312.0
12,2086671075.0,2338358995.0
13,2086671075.0,2345537585.0
14,2086671075.0,2154956816.0
15,2086671075.0,2294857689.0
16,2086671075.0,2396062099.0
17,2086671075.0,2118678798.0
18,2086671075.0,89825148.0
19,2086671075.0,67751403.0
20,2086671075.0,1992419381.0
21,2086671075.0,1602736182.0
22,2086671075.0,2101365851.0
23,2086671075.0,2214584676.0
0,2008674519.0,2305918401.0
0,1988176343.0,853296279.0
1,1988176343.0,170504116.0
2,1988176343.0,2078314249.0
3,1988176343.0,1003043691.0
4,1988176343.0,2290659951.0
5,1988176343.0,2333728489.0
6,1988176343.0,2332543179.0
7,1988176343.0,2097136445.0
0,2113220543.0,2323298974.0
1,2113220543.0,2273558921.0
2,2113220543.0,1853970871.0
3,2113220543.0,2157513324.0
4,2113220543.0,1640197815.0
5,2113220543.0,1015879367.0
6,2113220543.0,2254289967.0
7,2113220543.0,2234619998.0
8,2113220543.0,2213539434.0
9,2113220543.0,2109033516.0
10,2113220543.0,299922216.0
11,2113220543.0,1559309399.0
12,2113220543.0,1923945540.0
0,1963586961.0,1513209643.0
1,1963586961.0,2097009733.0
2,1963586961.0,2396485317.0
3,1963586961.0,2298514406.0
4,1963586961.0,2336992486.0
5,1963586961.0,2197855719.0
6,1963586961.0,1184474110.0
0,2035596893.0,2008276900.0
1,2035596893.0,151551112.0
2,2035596893.0,1472144088.0
3,2035596893.0,2023694018.0
4,2035596893.0,934271180.0
5,2035596893.0,2232325893.0
6,2035596893.0,2037399020.0
7,2035596893.0,2237676528.0
8,2035596893.0,2155534241.0
9,2035596893.0,2008362780.0
10,2035596893.0,2105783007.0
11,2035596893.0,2228879918.0
12,2035596893.0,2043369394.0
13,2035596893.0,1927710786.0
14,2035596893.0,2340865553.0
15,2035596893.0,2057422405.0
16,2035596893.0,2339953822.0
17,2035596893.0,2067291571.0
18,2035596893.0,2040806210.0
19,2035596893.0,2080083773.0
20,2035596893.0,2111195311.0
0,2162349406.0,2218683243.0
1,2162349406.0,1998870741.0
2,2162349406.0,1988211739.0
3,2162349406.0,2040772660.0
4,2162349406.0,2029777721.0
5,2162349406.0,621473073.0
6,2162349406.0,2145185417.0
7,2162349406.0,2036151025.0
8,2162349406.0,2342046671.0
9,2162349406.0,2247601005.0
10,2162349406.0,2287247383.0
0,2296040789.0,2397994873.0
0,1982395405.0,2170474749.0
1,1982395405.0,2040753795.0
2,1982395405.0,2055333430.0
3,1982395405.0,1973823227.0
4,1982395405.0,2288587909.0
5,1982395405.0,2198970782.0
6,1982395405.0,1607662599.0
7,1982395405.0,2117763360.0
8,1982395405.0,2037211159.0
9,1982395405.0,115445010.0
10,1982395405.0,2051882312.0
11,1982395405.0,2042890720.0
12,1982395405.0,2071436788.0
13,1982395405.0,1985134484.0
14,1982395405.0,2012910455.0
15,1982395405.0,2001549871.0
16,1982395405.0,2018566369.0
17,1982395405.0,1545683735.0
18,1982395405.0,1998041489.0
19,1982395405.0,2090194851.0
20,1982395405.0,1988117426.0
21,1982395405.0,2397314460.0
22,1982395405.0,1969854450.0
23,1982395405.0,2278145036.0
0,1992537421.0,2404768192.0
1,1992537421.0,2338037759.0
2,1992537421.0,2339308292.0
3,1992537421.0,2342974502.0
4,1992537421.0,2265650174.0
5,1992537421.0,2343975798.0
6,1992537421.0,2336992486.0
0,2124918832.0,2342785428.0
1,2124918832.0,2337511803.0
2,2124918832.0,2323948758.0
3,2124918832.0,2401614562.0
4,2124918832.0,2197557991.0
5,2124918832.0,229084474.0
6,2124918832.0,1479116734.0
7,2124918832.0,2344886553.0
8,2124918832.0,2162802545.0
0,2107478576.0,2197585114.0
1,2107478576.0,2331239091.0
0,2149223459.0,1794804320.0
1,2149223459.0,2334286749.0
2,2149223459.0,2313785750.0
3,2149223459.0,1930270179.0
4,2149223459.0,2047530452.0
5,2149223459.0,2397612346.0
6,2149223459.0,2343323670.0
0,1935174685.0,2337511803.0
1,1935174685.0,2341707807.0
2,1935174685.0,1811819477.0
3,1935174685.0,2336238240.0
4,1935174685.0,2337652328.0
5,1935174685.0,2346464167.0
6,1935174685.0,2340802051.0
7,1935174685.0,2401751997.0
8,1935174685.0,2341467513.0
9,1935174685.0,2216926584.0
0,1903420222.0,2340946588.0
1,1903420222.0,2173929985.0
0,2128249883.0,121439951.0
1,2128249883.0,1972949329.0
2,2128249883.0,1899384849.0
3,2128249883.0,2196788261.0
4,2128249883.0,2338844613.0
5,2128249883.0,2167852732.0
6,2128249883.0,2087508469.0
7,2128249883.0,1900048720.0
8,2128249883.0,1601710881.0
9,2128249883.0,68044343.0
10,2128249883.0,2119051234.0
11,2128249883.0,2064113156.0
12,2128249883.0,2011972884.0
13,2128249883.0,2026008817.0
14,2128249883.0,2013341224.0
15,2128249883.0,1990786359.0
16,2128249883.0,2080574972.0
0,2140389659.0,2150295230.0
1,2140389659.0,2081842363.0
2,2140389659.0,1966428630.0
0,2037040571.0,1188935487.0
1,2037040571.0,751833795.0
2,2037040571.0,2229475514.0
0,2114990724.0,2338175168.0
