,CellID,CitationIDs
6,1988119605.0,1982380369.0
7,1988119605.0,1987813151.0
8,1988119605.0,2024482664.0
9,1988119605.0,2113583388.0
10,1988119605.0,1567047552.0
11,1988119605.0,2344886553.0
12,1988119605.0,224561937.0
13,1988119605.0,137265868.0
14,1988119605.0,2154659743.0
15,1988119605.0,2116960079.0
16,1988119605.0,2032977533.0
17,1988119605.0,55577875.0
18,1988119605.0,2317140214.0
19,1988119605.0,1984418916.0
20,1988119605.0,1978183966.0
21,1988119605.0,1992261831.0
22,1988119605.0,16911935.0
23,1988119605.0,2100332546.0
24,1988119605.0,2027012204.0
25,1988119605.0,2044130204.0
26,1988119605.0,2033990361.0
27,1988119605.0,1542947540.0
28,1988119605.0,1964616375.0
29,1988119605.0,207332780.0
30,1988119605.0,2074258873.0
31,1988119605.0,2029966307.0
32,1988119605.0,2145374357.0
33,1988119605.0,1992947455.0
34,1988119605.0,2040753795.0
35,1988119605.0,2163691864.0
36,1988119605.0,2055842151.0
37,1988119605.0,2084758436.0
38,1988119605.0,2107238038.0
39,1988119605.0,2331113671.0
40,1988119605.0,2034855615.0
41,1988119605.0,2078485075.0
42,1988119605.0,2069644127.0
43,1988119605.0,2301931537.0
44,1988119605.0,2092301768.0
45,1988119605.0,1793608145.0
0,1966930963.0,89825148.0
1,1966930963.0,1574498761.0
0,2267998376.0,2346103878.0
0,2313113984.0,2194796259.0
1,2313113984.0,2278145036.0
0,2079429011.0,2072172709.0
1,2079429011.0,2328499470.0
2,2079429011.0,2188625408.0
3,2079429011.0,2069162745.0
4,2079429011.0,2025762535.0
5,2079429011.0,2169539576.0
6,2079429011.0,827372051.0
7,2079429011.0,137265868.0
8,2079429011.0,2020030755.0
9,2079429011.0,1992245911.0
10,2079429011.0,1969737594.0
11,2079429011.0,2091653176.0
12,2079429011.0,2120070100.0
13,2079429011.0,2315613075.0
14,2079429011.0,1984025219.0
15,2079429011.0,2031997753.0
16,2079429011.0,2092740485.0
17,2079429011.0,2185182715.0
18,2079429011.0,2287247383.0
19,2079429011.0,2253723342.0
20,2079429011.0,2276348553.0
21,2079429011.0,2050047473.0
22,2079429011.0,2100042289.0
23,2079429011.0,2053000788.0
24,2079429011.0,2075000021.0
25,2079429011.0,1979305863.0
26,2079429011.0,2153782787.0
27,2079429011.0,2155352267.0
28,2079429011.0,2347788169.0
29,2079429011.0,2297236314.0
30,2079429011.0,2343800522.0
31,2079429011.0,2116993833.0
32,2079429011.0,2005630921.0
33,2079429011.0,2073020558.0
0,2088439614.0,1998809236.0
1,2088439614.0,2185191299.0
2,2088439614.0,1496975550.0
3,2088439614.0,1978967510.0
4,2088439614.0,2064871747.0
5,2088439614.0,1996118950.0
6,2088439614.0,1887843045.0
7,2088439614.0,2233483070.0
8,2088439614.0,2047785035.0
9,2088439614.0,2243205551.0
10,2088439614.0,829488505.0
11,2088439614.0,2192675538.0
12,2088439614.0,2413767559.0
13,2088439614.0,1991079956.0
14,2088439614.0,2014579544.0
15,2088439614.0,2309907389.0
16,2088439614.0,2017689773.0
17,2088439614.0,2091653176.0
18,2088439614.0,1639798798.0
19,2088439614.0,819294710.0
20,2088439614.0,2012742174.0
21,2088439614.0,2081159330.0
22,2088439614.0,2400496590.0
23,2088439614.0,1948346555.0
24,2088439614.0,1036079004.0
25,2088439614.0,2257591175.0
26,2088439614.0,2248769346.0
27,2088439614.0,1899233657.0
28,2088439614.0,2062243012.0
29,2088439614.0,2335385181.0
30,2088439614.0,2082887897.0
31,2088439614.0,1980653967.0
32,2088439614.0,1998876948.0
33,2088439614.0,2329190659.0
34,2088439614.0,1597531704.0
35,2088439614.0,2223375809.0
36,2088439614.0,787485119.0
37,2088439614.0,2341512932.0
38,2088439614.0,2193840443.0
39,2088439614.0,2310160831.0
40,2088439614.0,2388222884.0
41,2088439614.0,2199049856.0
42,2088439614.0,2316552546.0
43,2088439614.0,3661750.0
44,2088439614.0,2175169797.0
45,2088439614.0,2165481943.0
46,2088439614.0,1620979416.0
47,2088439614.0,2267398404.0
48,2088439614.0,2005295264.0
49,2088439614.0,2297236314.0
50,2088439614.0,2069027472.0
51,2088439614.0,2347140888.0
52,2088439614.0,137265868.0
53,2088439614.0,1483348812.0
0,2048138558.0,1631900655.0
1,2048138558.0,2159062023.0
2,2048138558.0,1974962567.0
3,2048138558.0,1022778776.0
4,2048138558.0,2034794224.0
5,2048138558.0,2063060184.0
6,2048138558.0,2010223088.0
7,2048138558.0,1986400762.0
8,2048138558.0,1597531704.0
9,2048138558.0,1964045154.0
10,2048138558.0,1971515057.0
11,2048138558.0,1978923859.0
12,2048138558.0,1540925935.0
13,2048138558.0,2008709980.0
14,2048138558.0,2070827186.0
0,1628954688.0,1841249919.0
0,2051569189.0,815080081.0
1,2051569189.0,2021883569.0
2,2051569189.0,2328541066.0
3,2051569189.0,2017449851.0
4,2051569189.0,2065807124.0
5,2051569189.0,2020030755.0
6,2051569189.0,1515854305.0
0,406832411.0,134887845.0
0,2065807124.0,1964656022.0
1,2065807124.0,2092896885.0
2,2065807124.0,2010223088.0
3,2065807124.0,1597531704.0
4,2065807124.0,819294710.0
5,2065807124.0,1966517766.0
6,2065807124.0,1036122659.0
7,2065807124.0,2090201212.0
8,2065807124.0,1567654883.0
9,2065807124.0,2309907389.0
10,2065807124.0,2061797321.0
11,2065807124.0,137265868.0
12,2065807124.0,2030954117.0
13,2065807124.0,2099655045.0
14,2065807124.0,2037551532.0
15,2065807124.0,2051569189.0
16,2065807124.0,2166310508.0
17,2065807124.0,2034794224.0
18,2065807124.0,2313855060.0
19,2065807124.0,1980653967.0
20,2065807124.0,2197585114.0
21,2065807124.0,1986881832.0
22,2065807124.0,2001201795.0
23,2065807124.0,2062511134.0
24,2065807124.0,2035901109.0
25,2065807124.0,2022904843.0
26,2065807124.0,2012742174.0
0,1998876948.0,2302891130.0
1,1998876948.0,2347140888.0
2,1998876948.0,2308316586.0
3,1998876948.0,2207992942.0
4,1998876948.0,1899233657.0
5,1998876948.0,2245612849.0
6,1998876948.0,2297599475.0
7,1998876948.0,2407633629.0
8,1998876948.0,2199049856.0
9,1998876948.0,2333791402.0
0,1968423926.0,1989573569.0
1,1968423926.0,2049735068.0
2,1968423926.0,1680054435.0
3,1968423926.0,2134016331.0
4,1968423926.0,2013319417.0
5,1968423926.0,2277072934.0
6,1968423926.0,1985253312.0
7,1968423926.0,2007950107.0
8,1968423926.0,1971256888.0
9,1968423926.0,2320616631.0
0,65711056.0,97902624.0
0,97063873.0,2020880302.0
1,97063873.0,2023114546.0
2,97063873.0,2415791065.0
3,97063873.0,2191009332.0
0,2085127655.0,2014579544.0
1,2085127655.0,2041887419.0
2,2085127655.0,2082887897.0
0,2043658412.0,2175169797.0
1,2043658412.0,1974962567.0
2,2043658412.0,2020030755.0
3,2043658412.0,2335691352.0
4,2043658412.0,1980015531.0
5,2043658412.0,2388222884.0
6,2043658412.0,2243205551.0
7,2043658412.0,2051569189.0
8,2043658412.0,2331696764.0
9,2043658412.0,2285793475.0
10,2043658412.0,2294880504.0
11,2043658412.0,1567654883.0
12,2043658412.0,2297236314.0
13,2043658412.0,2319504957.0
14,2043658412.0,2061717486.0
15,2043658412.0,2021883569.0
16,2043658412.0,2064871747.0
17,2043658412.0,2289698506.0
18,2043658412.0,137265868.0
19,2043658412.0,1980653967.0
20,2043658412.0,1988562504.0
21,2043658412.0,2342664839.0
22,2043658412.0,1869651452.0
23,2043658412.0,1837872321.0
24,2043658412.0,1036122659.0
25,2043658412.0,2058803459.0
26,2043658412.0,2344797808.0
27,2043658412.0,2313855060.0
28,2043658412.0,1523524606.0
29,2043658412.0,2061369309.0
0,2035901109.0,2129081415.0
1,2035901109.0,2066683451.0
2,2035901109.0,1587110563.0
3,2035901109.0,2021883569.0
4,2035901109.0,2034794224.0
5,2035901109.0,1980653967.0
6,2035901109.0,1988562504.0
7,2035901109.0,1966517766.0
8,2035901109.0,1978354669.0
9,2035901109.0,2213443166.0
10,2035901109.0,1986881832.0
11,2035901109.0,2001201795.0
12,2035901109.0,2076823700.0
13,2035901109.0,2012742174.0
14,2035901109.0,137265868.0
15,2035901109.0,2103417572.0
16,2035901109.0,2065807124.0
17,2035901109.0,2285793475.0
18,2035901109.0,2289698506.0
19,2035901109.0,2165481943.0
20,2035901109.0,2036828531.0
21,2035901109.0,1036122659.0
22,2035901109.0,2022904843.0
0,2106085276.0,2086215492.0
1,2106085276.0,2077796889.0
2,2106085276.0,137265868.0
0,1991079956.0,2072417764.0
1,1991079956.0,2402430133.0
2,1991079956.0,1899233657.0
3,1991079956.0,2017806245.0
4,1991079956.0,2071174408.0
5,1991079956.0,1994027051.0
6,1991079956.0,2345537967.0
0,1968081674.0,137265868.0
1,1968081674.0,1639798798.0
2,1968081674.0,2001993296.0
3,1968081674.0,2083444772.0
4,1968081674.0,2020030755.0
5,1968081674.0,1996020142.0
6,1968081674.0,2020931469.0
0,2078741311.0,2145047711.0
0,2131328806.0,2100042289.0
1,2131328806.0,1948346555.0
2,2131328806.0,2020030755.0
3,2131328806.0,137265868.0
4,2131328806.0,829488505.0
5,2131328806.0,2072719868.0
6,2131328806.0,2188218097.0
7,2131328806.0,2111161039.0
8,2131328806.0,1998809236.0
9,2131328806.0,1620979416.0
10,2131328806.0,2011941853.0
11,2131328806.0,1991439497.0
12,2131328806.0,2192675538.0
13,2131328806.0,2062978549.0
14,2131328806.0,2091653176.0
15,2131328806.0,2313110740.0
16,2131328806.0,2297236314.0
17,2131328806.0,1639798798.0
18,2131328806.0,2039599308.0
19,2131328806.0,2072212482.0
20,2131328806.0,2169571872.0
0,2089200688.0,2403734971.0
1,2089200688.0,2015802639.0
2,2089200688.0,1625340172.0
3,2089200688.0,2415066110.0
4,2089200688.0,1966049388.0
5,2089200688.0,566602208.0
0,2082135472.0,1984830799.0
1,2082135472.0,2318149721.0
2,2082135472.0,2124589671.0
3,2082135472.0,2043438472.0
4,2082135472.0,2019675278.0
5,2082135472.0,88536064.0
6,2082135472.0,2295900715.0
7,2082135472.0,1860813586.0
8,2082135472.0,1978283820.0
9,2082135472.0,2086341242.0
10,2082135472.0,2145054334.0
11,2082135472.0,63160078.0
12,2082135472.0,2152458477.0
13,2082135472.0,2087635529.0
14,2082135472.0,2011412003.0
15,2082135472.0,2079285188.0
16,2082135472.0,1984019793.0
17,2082135472.0,2145374357.0
18,2082135472.0,1970584042.0
19,2082135472.0,2171525497.0
20,2082135472.0,2107199537.0
21,2082135472.0,2155805644.0
22,2082135472.0,1980655490.0
23,2082135472.0,2288278020.0
24,2082135472.0,2001515392.0
25,2082135472.0,2030887300.0
26,2082135472.0,1978351659.0
27,2082135472.0,1967082445.0
28,2082135472.0,1579140715.0
29,2082135472.0,2007083310.0
30,2082135472.0,2038698527.0
31,2082135472.0,2014661720.0
32,2082135472.0,1977816377.0
33,2082135472.0,2074938269.0
34,2082135472.0,2020672572.0
35,2082135472.0,2059212455.0
36,2082135472.0,2058685748.0
37,2082135472.0,1974272101.0
38,2082135472.0,2029966307.0
39,2082135472.0,2035369996.0
40,2082135472.0,2230412881.0
41,2082135472.0,3863604.0
42,2082135472.0,2168265770.0
43,2082135472.0,2135502999.0
44,2082135472.0,1975615257.0
45,2082135472.0,2074698436.0
46,2082135472.0,2042951897.0
47,2082135472.0,2091268676.0
48,2082135472.0,1972038881.0
49,2082135472.0,2055149427.0
50,2082135472.0,2069162279.0
51,2082135472.0,2041947745.0
52,2082135472.0,1489976141.0
53,2082135472.0,1964142554.0
54,2082135472.0,2085640464.0
55,2082135472.0,1980215615.0
56,2082135472.0,2328541066.0
57,2082135472.0,1902113758.0
58,2082135472.0,2046766849.0
59,2082135472.0,2109520485.0
60,2082135472.0,2334762119.0
61,2082135472.0,1966282969.0
62,2082135472.0,2085452600.0
63,2082135472.0,2013637907.0
64,2082135472.0,2035993133.0
65,2082135472.0,2015496742.0
66,2082135472.0,2050172591.0
67,2082135472.0,2079315310.0
68,2082135472.0,94269436.0
69,2082135472.0,2171570755.0
70,2082135472.0,1536931258.0
71,2082135472.0,2058618148.0
72,2082135472.0,2034110821.0
73,2082135472.0,2119034124.0
74,2082135472.0,2333953251.0
75,2082135472.0,2032019990.0
76,2082135472.0,1493084712.0
77,2082135472.0,2106390117.0
78,2082135472.0,629040453.0
79,2082135472.0,2157551111.0
80,2082135472.0,988112112.0
81,2082135472.0,2082792120.0
82,2082135472.0,2048872509.0
83,2082135472.0,2103406964.0
84,2082135472.0,1513209643.0
85,2082135472.0,2104727063.0
86,2082135472.0,7398297.0
87,2082135472.0,1813095985.0
88,2082135472.0,1888730076.0
89,2082135472.0,2139842710.0
90,2082135472.0,2114773747.0
91,2082135472.0,2121718687.0
92,2082135472.0,1597531704.0
93,2082135472.0,1971515057.0
94,2082135472.0,2155124369.0
95,2082135472.0,1992651781.0
96,2082135472.0,2052801240.0
97,2082135472.0,2083635971.0
98,2082135472.0,2332843721.0
99,2082135472.0,2003847381.0
100,2082135472.0,2006021792.0
101,2082135472.0,2083236922.0
102,2082135472.0,1969669748.0
103,2082135472.0,110729872.0
104,2082135472.0,1981369316.0
105,2082135472.0,2170661484.0
106,2082135472.0,2086822213.0
107,2082135472.0,2026292907.0
108,2082135472.0,2001623466.0
109,2082135472.0,2292708464.0
110,2082135472.0,1989831067.0
111,2082135472.0,2324242728.0
112,2082135472.0,1969035937.0
113,2082135472.0,2045933070.0
114,2082135472.0,1965710649.0
115,2082135472.0,1989053755.0
116,2082135472.0,2172143926.0
117,2082135472.0,2096567808.0
118,2082135472.0,2185757441.0
119,2082135472.0,2054017794.0
120,2082135472.0,2308291801.0
121,2082135472.0,1981463089.0
122,2082135472.0,2076845879.0
123,2082135472.0,2035096976.0
124,2082135472.0,2092977717.0
125,2082135472.0,1986485290.0
126,2082135472.0,2053048548.0
127,2082135472.0,2125461047.0
128,2082135472.0,2146576202.0
129,2082135472.0,1159641261.0
130,2082135472.0,1144655242.0
131,2082135472.0,2050332266.0
132,2082135472.0,2092725813.0
133,2082135472.0,2377847706.0
134,2082135472.0,1503303270.0
135,2082135472.0,2056479833.0
136,2082135472.0,302920875.0
137,2082135472.0,247935490.0
138,2082135472.0,2023824329.0
139,2082135472.0,2057459297.0
140,2082135472.0,2062760217.0
141,2082135472.0,1968577865.0
142,2082135472.0,2069847942.0
143,2082135472.0,2318205716.0
144,2082135472.0,2056984689.0
145,2082135472.0,2400378453.0
146,2082135472.0,1971632844.0
147,2082135472.0,2075651517.0
148,2082135472.0,2016725105.0
149,2082135472.0,2075140016.0
150,2082135472.0,2078554267.0
151,2082135472.0,1967976720.0
152,2082135472.0,1869745831.0
153,2082135472.0,2020492108.0
154,2082135472.0,2015937160.0
155,2082135472.0,137265868.0
156,2082135472.0,2321810586.0
157,2082135472.0,1992261831.0
158,2082135472.0,2087763143.0
159,2082135472.0,1970041028.0
160,2082135472.0,2159138336.0
161,2082135472.0,1179594836.0
162,2082135472.0,2166951996.0
163,2082135472.0,2314504587.0
164,2082135472.0,2050282865.0
165,2082135472.0,2018543522.0
166,2082135472.0,2317140214.0
167,2082135472.0,2180472307.0
168,2082135472.0,2318810667.0
169,2082135472.0,2053954390.0
170,2082135472.0,2095485518.0
171,2082135472.0,2110974924.0
172,2082135472.0,2069121320.0
173,2082135472.0,2092910848.0
174,2082135472.0,173609394.0
175,2082135472.0,2034553587.0
176,2082135472.0,2095241667.0
177,2082135472.0,2332015858.0
178,2082135472.0,1982416317.0
179,2082135472.0,2137050329.0
180,2082135472.0,2065364184.0
181,2082135472.0,2001936436.0
182,2082135472.0,1965299016.0
183,2082135472.0,1998724776.0
184,2082135472.0,2174808069.0
185,2082135472.0,2055685899.0
186,2082135472.0,2044147390.0
187,2082135472.0,1976736948.0
188,2082135472.0,2098901994.0
189,2082135472.0,2161061014.0
190,2082135472.0,2013609760.0
191,2082135472.0,1988799324.0
192,2082135472.0,2082583839.0
193,2082135472.0,2124084909.0
194,2082135472.0,1983079844.0
195,2082135472.0,167988186.0
196,2082135472.0,2000670395.0
197,2082135472.0,149395500.0
198,2082135472.0,2024788464.0
199,2082135472.0,249996308.0
200,2082135472.0,1530079321.0
201,2082135472.0,1545389816.0
202,2082135472.0,2137319271.0
203,2082135472.0,2315540012.0
204,2082135472.0,2064684439.0
205,2082135472.0,2317316719.0
206,2082135472.0,2162322776.0
207,2082135472.0,65070326.0
208,2082135472.0,2038113037.0
209,2082135472.0,1984594579.0
210,2082135472.0,1631900655.0
211,2082135472.0,2032205725.0
212,2082135472.0,2158032441.0
213,2082135472.0,1963558197.0
214,2082135472.0,2117962344.0
215,2082135472.0,2027808269.0
216,2082135472.0,2120316736.0
217,2082135472.0,2147577164.0
218,2082135472.0,2163499505.0
219,2082135472.0,1969762695.0
220,2082135472.0,2048192351.0
221,2082135472.0,2138921337.0
222,2082135472.0,2141577002.0
223,2082135472.0,2297236314.0
224,2082135472.0,2058353155.0
225,2082135472.0,2155188618.0
226,2082135472.0,2153189674.0
227,2082135472.0,2362504809.0
228,2082135472.0,2040482155.0
229,2082135472.0,1180625324.0
230,2082135472.0,2087339191.0
231,2082135472.0,2082544243.0
232,2082135472.0,2073599447.0
233,2082135472.0,1978108131.0
234,2082135472.0,1507395442.0
235,2082135472.0,837690959.0
236,2082135472.0,2080520601.0
237,2082135472.0,2128602106.0
238,2082135472.0,2252174400.0
239,2082135472.0,2165456156.0
240,2082135472.0,2308316586.0
241,2082135472.0,343059297.0
242,2082135472.0,1973548099.0
243,2082135472.0,2079634943.0
244,2082135472.0,2015731765.0
245,2082135472.0,2049600860.0
246,2082135472.0,1991567359.0
247,2082135472.0,2089727560.0
248,2082135472.0,1989949476.0
249,2082135472.0,2003706739.0
250,2082135472.0,2013574703.0
251,2082135472.0,2311875394.0
252,2082135472.0,2096824872.0
253,2082135472.0,2082190856.0
254,2082135472.0,99008019.0
255,2082135472.0,2336090347.0
256,2082135472.0,2028483600.0
257,2082135472.0,1971193562.0
258,2082135472.0,1992123258.0
259,2082135472.0,1996328897.0
260,2082135472.0,2023712178.0
261,2082135472.0,2005022866.0
262,2082135472.0,2033398167.0
263,2082135472.0,2139076385.0
264,2082135472.0,1988119605.0
265,2082135472.0,2189569235.0
266,2082135472.0,2108375853.0
267,2082135472.0,1992947455.0
268,2082135472.0,1431721715.0
269,2082135472.0,1986208019.0
270,2082135472.0,2026975571.0
271,2082135472.0,1999322038.0
272,2082135472.0,2252823542.0
273,2082135472.0,2036371410.0
274,2082135472.0,2129859811.0
275,2082135472.0,2080617056.0
276,2082135472.0,2044769062.0
277,2082135472.0,59844357.0
278,2082135472.0,2008789225.0
279,2082135472.0,1987168832.0
280,2082135472.0,2036912612.0
281,2082135472.0,1532827632.0
282,2082135472.0,53741171.0
283,2082135472.0,2015142499.0
284,2082135472.0,2063711807.0
285,2082135472.0,1976712350.0
286,2082135472.0,2024944882.0
287,2082135472.0,2237527989.0
288,2082135472.0,2036839750.0
289,2082135472.0,2092185750.0
290,2082135472.0,1996025310.0
291,2082135472.0,2033990361.0
292,2082135472.0,1989825799.0
293,2082135472.0,2153588163.0
294,2082135472.0,2123633643.0
295,2082135472.0,2073081773.0
296,2082135472.0,1787738661.0
297,2082135472.0,2115349734.0
298,2082135472.0,1971916284.0
299,2082135472.0,2019011395.0
300,2082135472.0,2086993128.0
301,2082135472.0,1995456522.0
302,2082135472.0,2143765114.0
303,2082135472.0,31380209.0
304,2082135472.0,1783109283.0
305,2082135472.0,2050269474.0
306,2082135472.0,2166682277.0
307,2082135472.0,234409222.0
308,2082135472.0,2133957785.0
309,2082135472.0,2050944929.0
310,2082135472.0,2056311151.0
311,2082135472.0,61345790.0
312,2082135472.0,2137105734.0
313,2082135472.0,2335873375.0
314,2082135472.0,1209393649.0
315,2082135472.0,2113042424.0
316,2082135472.0,2139053048.0
317,2082135472.0,2056320818.0
318,2082135472.0,2049380161.0
319,2082135472.0,2079407133.0
320,2082135472.0,2104026218.0
321,2082135472.0,226272868.0
322,2082135472.0,2086251576.0
323,2082135472.0,2247023890.0
324,2082135472.0,62537901.0
325,2082135472.0,1963635516.0
326,2082135472.0,2024261809.0
327,2082135472.0,2039652519.0
328,2082135472.0,2312729350.0
329,2082135472.0,2313811708.0
330,2082135472.0,1970464545.0
331,2082135472.0,2056318812.0
332,2082135472.0,2015802639.0
333,2082135472.0,1987710057.0
334,2082135472.0,2047162229.0
335,2082135472.0,2169934744.0
336,2082135472.0,2000820902.0
337,2082135472.0,2064230565.0
338,2082135472.0,1990539136.0
339,2082135472.0,2342847234.0
340,2082135472.0,2123019134.0
341,2082135472.0,2161351679.0
342,2082135472.0,2101237413.0
343,2082135472.0,1987664600.0
344,2082135472.0,1966971765.0
345,2082135472.0,2010824264.0
346,2082135472.0,2038731455.0
347,2082135472.0,1992435153.0
348,2082135472.0,2070558057.0
349,2082135472.0,1993714271.0
350,2082135472.0,2110692685.0
351,2082135472.0,1587157822.0
352,2082135472.0,65991905.0
353,2082135472.0,1967068265.0
354,2082135472.0,2035880629.0
355,2082135472.0,2093457729.0
356,2082135472.0,157601583.0
357,2082135472.0,2133790225.0
358,2082135472.0,2085515831.0
359,2082135472.0,2090066907.0
360,2082135472.0,2092969842.0
361,2082135472.0,1989034639.0
362,2082135472.0,2045721400.0
363,2082135472.0,2003994860.0
364,2082135472.0,1965258549.0
365,2082135472.0,2090507387.0
366,2082135472.0,2140251955.0
367,2082135472.0,1983943835.0
368,2082135472.0,1976954012.0
369,2082135472.0,2013830718.0
370,2082135472.0,2339708794.0
371,2082135472.0,2014068204.0
372,2082135472.0,1975641144.0
373,2082135472.0,1992788595.0
374,2082135472.0,2137492380.0
375,2082135472.0,2037271349.0
376,2082135472.0,53608842.0
377,2082135472.0,1980563683.0
378,2082135472.0,2036384770.0
379,2082135472.0,264277512.0
380,2082135472.0,2206566369.0
381,2082135472.0,2001730333.0
382,2082135472.0,2144444266.0
383,2082135472.0,1975903829.0
384,2082135472.0,2062087152.0
385,2082135472.0,2111037178.0
386,2082135472.0,2132139053.0
387,2082135472.0,2091882297.0
388,2082135472.0,2023782079.0
389,2082135472.0,187583306.0
390,2082135472.0,2068886063.0
391,2082135472.0,2015238389.0
392,2082135472.0,2064558878.0
393,2082135472.0,2114331080.0
394,2082135472.0,1971173816.0
395,2082135472.0,2002311720.0
396,2082135472.0,2029781839.0
397,2082135472.0,2024332956.0
398,2082135472.0,118248105.0
399,2082135472.0,2015883805.0
400,2082135472.0,18902046.0
401,2082135472.0,168079555.0
402,2082135472.0,1926704856.0
403,2082135472.0,1548610964.0
404,2082135472.0,2076331959.0
405,2082135472.0,2113436398.0
406,2082135472.0,1997297316.0
407,2082135472.0,2350835028.0
408,2082135472.0,2413934709.0
409,2082135472.0,2018878828.0
410,2082135472.0,2018062089.0
411,2082135472.0,2012658866.0
412,2082135472.0,2316539006.0
413,2082135472.0,2107078936.0
414,2082135472.0,2055604299.0
415,2082135472.0,2055574324.0
416,2082135472.0,1972257591.0
417,2082135472.0,2158075946.0
418,2082135472.0,2255401724.0
419,2082135472.0,2195562948.0
420,2082135472.0,2121825153.0
421,2082135472.0,2030079531.0
422,2082135472.0,2035107911.0
423,2082135472.0,2093914700.0
424,2082135472.0,2099576192.0
425,2082135472.0,2328337805.0
426,2082135472.0,2120030663.0
427,2082135472.0,2080253979.0
428,2082135472.0,1978379792.0
429,2082135472.0,2050695515.0
430,2082135472.0,2105126746.0
431,2082135472.0,2075543804.0
432,2082135472.0,2017765680.0
433,2082135472.0,2253107332.0
434,2082135472.0,2042781523.0
435,2082135472.0,2157276096.0
436,2082135472.0,2018143964.0
437,2082135472.0,1983044289.0
438,2082135472.0,2150865887.0
439,2082135472.0,1493958706.0
440,2082135472.0,2061982724.0
441,2082135472.0,2162073465.0
442,2082135472.0,2091084882.0
443,2082135472.0,1998078162.0
444,2082135472.0,2023894506.0
445,2082135472.0,2139457077.0
446,2082135472.0,2151533545.0
447,2082135472.0,2112779931.0
448,2082135472.0,2159137269.0
449,2082135472.0,2093783041.0
450,2082135472.0,1567047552.0
451,2082135472.0,2053817612.0
452,2082135472.0,2032415548.0
453,2082135472.0,1604968519.0
454,2082135472.0,2086010173.0
455,2082135472.0,2013738386.0
456,2082135472.0,2069526010.0
457,2082135472.0,2049306818.0
458,2082135472.0,2099626662.0
459,2082135472.0,1967960541.0
460,2082135472.0,2345996021.0
461,2082135472.0,1545593962.0
462,2082135472.0,2080991554.0
463,2082135472.0,2051363668.0
464,2082135472.0,2343551682.0
465,2082135472.0,2029944823.0
466,2082135472.0,51347384.0
467,2082135472.0,1981076043.0
468,2082135472.0,2062684482.0
469,2082135472.0,1964616375.0
470,2082135472.0,2032592311.0
471,2082135472.0,2135348452.0
472,2082135472.0,2028549818.0
473,2082135472.0,2081412897.0
474,2082135472.0,144722759.0
475,2082135472.0,1977151933.0
476,2082135472.0,2314785490.0
477,2082135472.0,2339953822.0
478,2082135472.0,2166435070.0
479,2082135472.0,2142348564.0
480,2082135472.0,2074639428.0
481,2082135472.0,1968093224.0
482,2082135472.0,1979455488.0
483,2082135472.0,1971406482.0
