,CellID,CitationIDs
13,1989741938.0,1980072408.0
14,2060170348.0,1980072408.0
15,2067869442.0,1980072408.0
16,2157715842.0,1980072408.0
17,1519012529.0,1980072408.0
18,4348238.0,1980072408.0
19,2081890619.0,1980072408.0
20,2016277211.0,1980072408.0
21,2163201983.0,1980072408.0
22,40458942.0,1980072408.0
23,2069232926.0,1980072408.0
24,2093474837.0,1980072408.0
0,2081929562.0,2144381511.0
1,2108663171.0,2144381511.0
2,2046555798.0,2144381511.0
3,1494448257.0,2144381511.0
0,2015689071.0,1966318693.0
1,2068485378.0,1966318693.0
2,2113895163.0,1966318693.0
3,2144587879.0,1966318693.0
4,1563653928.0,1966318693.0
5,2011379916.0,1966318693.0
6,601041187.0,1966318693.0
7,2027333056.0,1966318693.0
8,2037755912.0,1966318693.0
9,1997430330.0,1966318693.0
10,2108446443.0,1966318693.0
11,1505499988.0,1966318693.0
12,2020414426.0,1966318693.0
13,1530314303.0,1966318693.0
14,2116098329.0,1966318693.0
15,2013704097.0,1966318693.0
16,2016108434.0,1966318693.0
17,1680308755.0,1966318693.0
18,2143476164.0,1966318693.0
19,2007280073.0,1966318693.0
20,2015898169.0,1966318693.0
21,2023677958.0,1966318693.0
22,2081696580.0,1966318693.0
23,2065239607.0,1966318693.0
24,2047341290.0,1966318693.0
25,2146714373.0,1966318693.0
26,2080889156.0,1966318693.0
27,2070460788.0,1966318693.0
0,2091668214.0,2095291222.0
1,1554755383.0,2095291222.0
2,2106822551.0,2095291222.0
3,2062024414.0,2095291222.0
4,2135380464.0,2095291222.0
5,1492429348.0,2095291222.0
6,1524518091.0,2095291222.0
7,1971549111.0,2095291222.0
8,2008951212.0,2095291222.0
0,98173890.0,597427201.0
1,1997188340.0,597427201.0
2,2125502051.0,597427201.0
3,2070693219.0,597427201.0
4,2008952656.0,597427201.0
5,1981640355.0,597427201.0
6,1595498733.0,597427201.0
7,2171996959.0,597427201.0
0,2056823618.0,2066379971.0
1,2129796157.0,2066379971.0
2,2086733028.0,2066379971.0
3,1990770727.0,2066379971.0
4,2009820294.0,2066379971.0
5,2057636570.0,2066379971.0
6,2103528653.0,2066379971.0
7,2007727307.0,2066379971.0
8,2042878822.0,2066379971.0
9,2031615558.0,2066379971.0
10,2052950923.0,2066379971.0
11,2008951212.0,2066379971.0
12,2083951745.0,2066379971.0
13,2102380305.0,2066379971.0
14,1997773058.0,2066379971.0
15,2021387040.0,2066379971.0
0,1987537185.0,2066429621.0
1,2062024276.0,2066429621.0
2,2096622905.0,2066429621.0
3,2043861646.0,2066429621.0
4,1602259421.0,2066429621.0
5,2171124691.0,2066429621.0
6,2046729397.0,2066429621.0
7,2074467931.0,2066429621.0
8,2003754284.0,2066429621.0
9,1996064990.0,2066429621.0
10,2012137675.0,2066429621.0
11,1996631471.0,2066429621.0
12,2060634245.0,2066429621.0
13,2094738820.0,2066429621.0
14,2068291964.0,2066429621.0
15,2072774553.0,2066429621.0
16,2009318641.0,2066429621.0
17,1964478065.0,2066429621.0
18,2161211375.0,2066429621.0
1,1978994389.0,1974385074.0
2,2129796157.0,1974385074.0
3,2099979739.0,1974385074.0
4,2119394009.0,1974385074.0
5,1983745919.0,1974385074.0
7,2140095548.0,1974385074.0
8,1512369946.0,1974385074.0
9,2100495367.0,1974385074.0
10,1977082775.0,1974385074.0
11,2142635246.0,1974385074.0
12,1992844383.0,1974385074.0
13,2057636570.0,1974385074.0
14,2122538988.0,1974385074.0
15,1490488263.0,1974385074.0
16,2068561554.0,1974385074.0
17,2127042265.0,1974385074.0
18,2066674831.0,1974385074.0
19,1974271766.0,1974385074.0
0,2075190307.0,2115925583.0
1,2021895567.0,2115925583.0
2,2036230021.0,2115925583.0
3,2073021603.0,2115925583.0
4,2312359376.0,2115925583.0
5,2012202255.0,2115925583.0
6,1997793989.0,2115925583.0
7,2057740385.0,2115925583.0
0,1547449578.0,2165116177.0
1,2059854672.0,2165116177.0
2,2148448898.0,2165116177.0
3,2095141746.0,2165116177.0
4,2073595136.0,2165116177.0
0,2087171258.0,1670472822.0
1,1995875735.0,1670472822.0
0,2023104026.0,2070949655.0
1,2001395747.0,2070949655.0
2,1824448659.0,2070949655.0
3,2004377750.0,2070949655.0
4,2221031671.0,2070949655.0
5,2032269182.0,2070949655.0
6,2036573705.0,2070949655.0
7,2055093977.0,2070949655.0
8,2058920256.0,2070949655.0
9,2170596799.0,2070949655.0
10,981059401.0,2070949655.0
11,2007859716.0,2070949655.0
12,2005356134.0,2070949655.0
13,2015032098.0,2070949655.0
14,2022306692.0,2070949655.0
15,2084058886.0,2070949655.0
16,1988665224.0,2070949655.0
17,2067812210.0,2070949655.0
18,2016399486.0,2070949655.0
19,1965807162.0,2070949655.0
20,2039047486.0,2070949655.0
21,1973345081.0,2070949655.0
0,1496625989.0,2055243969.0
1,1928318245.0,2055243969.0
0,2104265240.0,2235220242.0
1,64234543.0,2235220242.0
2,1721627686.0,2235220242.0
3,1905847227.0,2235220242.0
4,1991318915.0,2235220242.0
5,2035205571.0,2235220242.0
6,101406412.0,2235220242.0
7,43118643.0,2235220242.0
8,2100867878.0,2235220242.0
9,2152150600.0,2235220242.0
10,2099783784.0,2235220242.0
11,2116661285.0,2235220242.0
12,2125899728.0,2235220242.0
13,225560312.0,2235220242.0
14,2126926002.0,2235220242.0
15,1993530334.0,2235220242.0
0,2079213760.0,1996129247.0
2,2014243180.0,1996129247.0
0,2093602395.0,2005710502.0
1,1553821418.0,2005710502.0
0,1592379386.0,2124182591.0
0,2048562540.0,1543106344.0
2,2000721243.0,1543106344.0
3,2025663445.0,1543106344.0
4,2018913928.0,1543106344.0
5,1969322463.0,1543106344.0
6,1997773058.0,1543106344.0
7,2070565063.0,1543106344.0
8,2001822603.0,1543106344.0
0,1543511296.0,2061165350.0
1,2113235040.0,2061165350.0
2,1525618410.0,2061165350.0
3,615698759.0,2061165350.0
4,2148688516.0,2061165350.0
5,2047620267.0,2061165350.0
6,2009755901.0,2061165350.0
7,1965617853.0,2061165350.0
8,1535407041.0,2061165350.0
9,642949392.0,2061165350.0
10,1993790510.0,2061165350.0
11,2152945238.0,2061165350.0
12,1588835142.0,2061165350.0
13,1599514996.0,2061165350.0
14,2087740116.0,2061165350.0
0,2083184448.0,1987591218.0
1,2030942591.0,1987591218.0
2,2096622905.0,1987591218.0
3,2055093977.0,1987591218.0
4,2026572662.0,1987591218.0
5,2031244353.0,1987591218.0
6,1602259421.0,1987591218.0
7,2116920814.0,1987591218.0
8,2002940147.0,1987591218.0
9,2016399486.0,1987591218.0
10,2039047486.0,1987591218.0
11,2065239607.0,1987591218.0
12,2167711295.0,1987591218.0
13,1972043928.0,1987591218.0
14,2076998656.0,1987591218.0
0,2018058847.0,2099738282.0
1,2150640504.0,2099738282.0
0,2099023068.0,2110181131.0
1,2165435358.0,2110181131.0
2,2003360674.0,2110181131.0
3,28811596.0,2110181131.0
4,2032786051.0,2110181131.0
5,2019683113.0,2110181131.0
6,2137120479.0,2110181131.0
7,2028503722.0,2110181131.0
8,1553821418.0,2110181131.0
9,1994447984.0,2110181131.0
10,634263955.0,2110181131.0
