,CellID,CitationIDs
0,1995540322.0,1966624513.0
1,1995540322.0,1998688640.0
2,1995540322.0,2074688154.0
3,1995540322.0,2006149640.0
0,2056136350.0,2343575446.0
1,2056136350.0,2047181920.0
2,2056136350.0,2060390844.0
3,2056136350.0,2121718687.0
4,2056136350.0,2031213788.0
5,2056136350.0,2027956843.0
6,2056136350.0,2154742732.0
7,2056136350.0,2180159374.0
8,2056136350.0,2054247146.0
9,2056136350.0,2001909975.0
10,2056136350.0,2035013823.0
11,2056136350.0,2056405843.0
0,1975898774.0,2072738386.0
1,1975898774.0,173609394.0
2,1975898774.0,1992324533.0
3,1975898774.0,2043301592.0
4,1975898774.0,1963659775.0
5,1975898774.0,162241856.0
6,1975898774.0,2062564017.0
7,1975898774.0,1551735169.0
8,1975898774.0,1958452866.0
0,1994114933.0,2335525549.0
1,1994114933.0,2033066749.0
2,1994114933.0,1978345016.0
3,1994114933.0,1496988806.0
4,1994114933.0,2072718432.0
0,2155496313.0,2186146300.0
1,2155496313.0,2181493574.0
2,2155496313.0,2116139575.0
3,2155496313.0,2155584518.0
4,2155496313.0,2143754597.0
5,2155496313.0,2096762784.0
6,2155496313.0,2115715075.0
7,2155496313.0,2133953228.0
8,2155496313.0,2140188902.0
9,2155496313.0,1989592505.0
10,2155496313.0,2052436494.0
11,2155496313.0,2206806161.0
12,2155496313.0,2093119865.0
13,2155496313.0,2133501680.0
14,2155496313.0,2318706589.0
15,2155496313.0,55577875.0
16,2155496313.0,2327800472.0
17,2155496313.0,2132471522.0
18,2155496313.0,2030156407.0
19,2155496313.0,1970709908.0
20,2155496313.0,2055555756.0
0,2073426506.0,1551894998.0
1,2073426506.0,2304849732.0
2,2073426506.0,1979955982.0
3,2073426506.0,1974174864.0
4,2073426506.0,1591440506.0
5,2073426506.0,2025325899.0
0,2129786442.0,1973343184.0
0,2069204747.0,2061831610.0
1,2069204747.0,2300978433.0
2,2069204747.0,1980715651.0
3,2069204747.0,2042455909.0
4,2069204747.0,1980520839.0
5,2069204747.0,2042845150.0
6,2069204747.0,2079374762.0
7,2069204747.0,2041818668.0
8,2069204747.0,1976130342.0
9,2069204747.0,1995786851.0
10,2069204747.0,1995972389.0
11,2069204747.0,1979923614.0
12,2069204747.0,2001974552.0
13,2069204747.0,1966408178.0
14,2069204747.0,1656139819.0
15,2069204747.0,2007969848.0
16,2069204747.0,1995166120.0
17,2069204747.0,2119036084.0
18,2069204747.0,2028205697.0
19,2069204747.0,2263679720.0
